aID_STAO,elevation,HS,land_use,N_surveys,SR_pl_mean,SR_pl_sh_mean,SR_pl_lo_mean,SR_pl_trend,T_pl_mean,T_pl_sh_mean,T_pl_lo_mean,T_pl_trend,T_pl_sh_trend,T_pl_lo_trend,SR_mo_mean,SR_mo_sh_mean,SR_mo_lo_mean,SR_mo_trend,T_mo_mean,T_mo_sh_mean,T_mo_lo_mean,T_mo_trend,T_mo_sh_trend,T_mo_lo_trend
651,1549.0999755859375,subalpine,forest,4,15.5,3,19.25,-0.4000000000000007,2.575,3,2.5729166666666665,0.04399999999999994,0,-0.02499999999999982,18.75,11.25,24.25,2.5999999999999983,2.2575,1.8660714285714286,2.49375,-0.049999999999999996,0.20714285714285693,-0.16833333333333353
652,346.70001220703125,colline,unused,4,25,9.875,31,-20.4,3.566666666666667,3.9444444444444446,3.635281385281385,0.11999999999999918,-0.500000000000002,0.22727272727272602,13,4.25,13.75,-7.999999999999998,2.82,1.9166666666666667,3.0555555555555554,-0.1200000000000009,-2.0000000000000004,0.1666666666666661
653,1829.0999755859375,subalpine,forest,4,12.75,0,9.25,-2.1999999999999997,2.4475,NA,2.46875,0.06999999999999974,NA,-0.1249999999999998,6.25,2.75,4.75,-2.1999999999999993,2.5925000000000002,2.111111111111111,2.5,0.6619999999999998,-1.3333333333333337,1.7999999999999998
654,1261.300048828125,montane,forest,4,10,0,19,-5.199999999999998,2.6275,NA,2.6079545454545454,-0.046000000000000076,NA,-0.05909090909090917,13.75,4.25,25.25,-4.2,2.745,2.5,2.825568181818182,0.008000000000000005,-0.7999999999999997,0.20954545454545456
655,1837.5999755859375,subalpine,forest,4,10,0,10.75,1.6000000000000008,2.4425,NA,2.2583333333333333,0.04599999999999973,NA,0.06000000000000014,10.25,5.5,14.5,2.5999999999999988,2.5825,2.4583333333333335,2.6354166666666665,-0.03000000000000007,-0.03333333333333339,-0.041666666666666234
656,2018.699951171875,alpine,unused,5,41.6,2.1,22.6,3.5999999999999996,2.09,2.625,2.0156060606060606,-0.05399999999999994,-0.29999999999999993,-0.05454545454545422,12.2,4.6,15,-2.7999999999999976,2.43,2.3958333333333335,2.4257142857142857,0.1700000000000002,0.35,0.16761904761904742
657,1956.4000244140625,subalpine,unused,4,21.5,2.5,7.375,0.8000000000000014,1.6675,2.5,1.7375,-0.01799999999999997,0,-0.0299999999999998,20.75,9,19.25,-0.6000000000000013,2.355,2,2.4851190476190474,0.06000000000000014,-0.15999999999999998,0.21190476190476165
658,1694.4000244140625,subalpine,grassland,4,59,5.25,37.875,4.8000000000000025,2.6574999999999998,3,2.5239583333333333,0.045999999999999555,-0,0.005833333333333534,13.25,0.75,14.75,-1,2.81,3,2.8041666666666667,-0.052000000000000136,NA,-0.036666666666666535
659,2012.699951171875,alpine,grassland,4,28.25,1.125,12,18.599999999999998,1.6175,1.5,1.7921626984126986,0.026000000000000068,-4.205924393521447e-16,-0.0916666666666666,21.75,7,13.25,19,1.6475,1.825,1.7666666666666666,0.46600000000000014,0.4799999999999999,-5.714450999188851e-16
660,2129,alpine,grassland,5,36.8,2.2,12.4,0.6000000000000005,1.766,1.7,1.815,-0.05000000000000011,-0.3999999999999995,0.035000000000000295,21.2,7,16.6,3.0000000000000013,1.57,1.2547619047619047,1.7575757575757576,0.08399999999999996,0.019047619047619112,0.12424242424242424
661,2475,alpine,grassland,4,31,0.375,12.25,4.3999999999999995,1.4325,1.5,1.563392857142857,0.13000000000000014,NA,0.15928571428571442,27.25,9.75,11.75,-2.5999999999999983,1.5274999999999999,1.4449404761904763,1.5674603174603174,-0.005999999999999946,0.034523809523809325,-0.009523809523809674
662,2343.10009765625,alpine,unused,4,11,0.875,1.375,5.999999999999999,1.27,3.5,1.0625,-0.03999999999999977,NA,0.04999999999999991,9.5,3.5,1.25,3.6000000000000005,1,1,1,-0,-0,-0
663,943.20001220703125,montane,unused,4,0.25,0,0,-0.20000000000000007,4,NA,NA,NA,NA,NA,2.25,0,3.5,0.20000000000000015,2.89,NA,2.888888888888889,-0.33000000000000096,NA,-0.3333333333333336
664,1590.5999755859375,subalpine,forest,5,43.4,0,45.5,-2.6000000000000028,2.566,NA,2.533333333333333,0.03200000000000028,NA,-2.7877163485126836e-16,29.4,5.6,48.4,7.999999999999995,2.728,2.466666666666667,2.7313995215311007,0.13999999999999985,0.23333333333333325,0.1424043062200956
665,1246.300048828125,montane,grassland,4,38.75,17.5,19,1.400000000000003,3.19,3.3172619047619047,3.0386904761904763,0.04000000000000039,-0.0338095238095235,0.09761904761904779,6.75,7,3.75,-0.9999999999999996,3.6066666666666665,4,3,0.2385714285714284,-3.781863512897396e-16,-6.008463419316352e-16
666,1086.9000244140625,montane,forest,4,30.5,0,40.75,-2.8000000000000016,2.985,NA,2.908482142857143,-0.028000000000000292,NA,-0.04464285714285658,30.25,12.5,62.5,5.000000000000001,3.09,3.0833333333333335,3.087968500797448,0.028000000000000646,0.06666666666666643,0.014633173843699682
667,1933.5,alpine,grassland,4,48.25,1.125,29.75,-0.6000000000000026,1.9775,1.5,2.0174278846153846,0.02200000000000015,-2.403385367726541e-16,-0.06394230769230748,30.75,9.25,36,-0.19999999999999976,2.55,2.525,2.572893772893773,-0.06399999999999971,-0.5200000000000002,0.031648351648352065
668,1668.9000244140625,alpine,grassland,4,40.25,4.875,20.125,-3.8,2.62,2.8125,2.3757440476190474,0.056000000000000584,0.15000000000000002,0.08035714285714271,8.5,2.5,8.75,-5.599999999999999,3,3.3333333333333335,2.95,0,NA,0.1200000000000001
669,718.79998779296875,montane,forest,5,14.8,0.4,29.9,-2.3999999999999977,3.172,2,3.3260497835497835,0.033999999999999905,NA,0.06944805194805247,29.6,5.6,62.4,0.8000000000000003,3.062,3.066666666666667,3.0604341736694676,0.003999999999999941,0.13333333333333341,-0.010154061624649945
670,1360.800048828125,subalpine,grassland,4,53.75,6.5,41.375,-0.9999999999999968,2.8449999999999998,3.25,2.750857843137255,-0.01599999999999948,0,-0.047352941176470514,23.75,11,32,0.19999999999999837,2.8249999999999997,2.9375,2.7839285714285715,-0.019999999999999574,-0.15000000000000016,0.027142857142857045
671,1384.4000244140625,subalpine,forest,4,21,0,35.75,-0.7999999999999985,2.815,NA,2.861607142857143,-0.019999999999999574,NA,-0.03214285714285729,24.75,13,51,-1.4,2.9775,2.8875,3,-0.021999999999999704,-0.1100000000000003,-0
672,1103,montane,forest,4,19.25,0,34.5,7,2.9275,NA,2.8755681818181817,-0.010000000000000321,NA,-0.03318181818181873,15,12.5,30,-0,2.9375,2.7827380952380953,3,0.02999999999999936,0.10714285714285712,-0
673,923.5999755859375,montane,grassland,4,61.25,3.625,36.875,3.3999999999999972,3.0675,3.6666666666666665,2.948051948051948,-0.03799999999999937,-0.35714285714285765,-0.07012987012987004,10.25,0,25.5,2.6000000000000005,2.9050000000000002,NA,2.9055555555555554,0.01599999999999966,NA,0.013333333333333468
674,785.0999755859375,montane,forest,5,10.6,0,25.3,-1.5999999999999972,3.236,NA,3.244642857142857,-0.006000000000000167,NA,-0.02499999999999966,9.6,4.2,14.4,0.19999999999999912,3.212,3.611111111111111,3.1285714285714286,0.10000000000000007,-0.16666666666666724,2.6265266822628047e-16
675,524.20001220703125,colline,grassland,4,26.25,14.625,22,9.399999999999999,3.4525,3.43125,3.6770833333333335,-0.022000000000001133,0.13499999999999995,-0.1249999999999998,5.5,2.75,8.25,5.999999999999999,3.1933333333333334,3.6666666666666665,3,-0.2500000000000009,-1.0000000000000009,-8.411848787042894e-16
676,511,montane,grassland,4,29.5,16.75,18,5.600000000000001,3.3425000000000002,3.338392857142857,3.8041666666666667,-0.001999999999999951,0.0921428571428569,-0.12999999999999987,1.5,0,0,0.4,NA,NA,NA,NA,NA,NA
677,527.9000244140625,montane,forest,4,17.5,0,34.25,2,3.41,NA,3.509375,0.044000000000000115,NA,0.09749999999999961,13,5.75,22,-3.199999999999999,3.1625,3.1666666666666665,3.144345238095238,-0.00999999999999996,-0.1333333333333328,0.017857142857143057
678,517,montane,grassland,4,33.25,22.625,28.375,5.000000000000003,3.3725,3.4781746031746033,3.5615079365079367,0.010000000000000321,0.11904761904761878,-0.08095238095238118,3.25,3,0,-1.7999999999999998,4,4,NA,2.0059467486480348e-15,2.0059467486480348e-15,NA
679,424.3999938964844,montane,grassland,5,37.2,32.7,23.2,5.800000000000001,3.442,3.5167388167388167,3.7071428571428573,0.06399999999999989,-0.04935064935064971,0.12142857142857175,1.2,0,0,0.9999999999999996,NA,NA,NA,NA,NA,NA
680,453.29998779296875,colline,forest,4,11.5,0.875,26,5.599999999999999,3.27,3.5,3.246279761904762,0.06000000000000014,NA,0.08392857142857188,11,6.75,22,-3.999999999999999,3.0925000000000002,3.25,3.03125,-0.10199999999999995,-0.46666666666666706,0.024999999999999814
681,407.20001220703125,colline,forest,4,7.75,1,18.5,0.5999999999999999,3.41,4,3.3666666666666667,-0.007999999999999296,NA,-0.026666666666666575,11.5,4.25,24.75,1.2000000000000008,3.12,3.416666666666667,3.0875,0.08799999999999988,0.33333333333333476,0.07999999999999971
682,472.5,montane,forest,4,16.25,1.75,36.625,0.19999999999999996,3.4375,3.5,3.4854166666666666,-0.013999999999998982,8.670249853669053e-16,0.014999999999999675,10,4,17,2.799999999999999,3.0725,3.1666666666666665,3.05,0.0019999999999999575,-0.5000000000000009,0.04000000000000021
683,406.8999938964844,colline,forest,4,36.5,0.875,56.75,-9.6,3.3875,3.5,3.4889437134502925,0.005999999999999698,NA,-0.04597953216374275,13.75,4,27,-0.9999999999999992,3.025,3.3333333333333335,3,0.0599999999999996,0.7142857142857135,0
684,315.5,colline,forest,4,15.75,0.75,35.5,1.0000000000000007,3.3,3,3.2948912198912197,0.01599999999999948,NA,0.013379953379953407,22.75,4,44,4.2,3.0875,3.111111111111111,3.0775997899159666,0.042000000000000176,-0.04761904761904751,0.05409663865546168
685,341.29998779296875,colline,forest,4,29.5,21.375,28.875,6.800000000000001,3.4675,3.64265873015873,3.6235119047619047,0.04999999999999929,0.005238095238095422,0.2964285714285717,13.75,0,24.75,3.799999999999999,3.2075,NA,3.20625,-0.03399999999999998,NA,-0.035000000000000316
686,1906.5999755859375,subalpine,unused,4,12.75,0,5.125,-0.19999999999999937,2.195,NA,2.5416666666666665,0.15199999999999997,NA,0.19999999999999996,11.25,5.25,8,3.4000000000000004,1.945,2.7083333333333335,1.5357142857142856,0.5319999999999999,0.8999999999999997,0.8857142857142858
687,1386.9000244140625,montane,forest,5,19.2,3,16.7,-1.8337447822009105e-15,2.916,3,2.788095238095238,0.03600000000000017,2.943699825358179e-16,0.03333333333333382,2.4,1.6,0.6,-1.7999999999999998,3.6666666666666665,4,3,0.5714285714285713,1.0029733743240174e-15,NA
688,1322.4000244140625,montane,forest,4,23.25,0,26.625,7,2.5425,NA,2.6007575757575756,-0.01799999999999979,NA,-0.029696969696969683,28.75,16.75,33,7.4,2.81,2.5583333333333336,2.9878472222222223,-0.0559999999999995,-0.42000000000000004,0.10416666666666713
689,1599.0999755859375,subalpine,forest,4,22,0,22.25,-2.8,2.4375,NA,2.5434027777777777,0.01800000000000015,NA,-0.00416666666666679,24.5,9.75,34.25,4.3999999999999995,2.15,1.7452380952380953,2.283926551389787,-0.0440000000000003,0.16571428571428565,-0.056763089851325256
690,2428.5,alpine,grassland,4,20.5,0,6.25,1.5999999999999996,1.39,NA,1.31875,-0.008000000000000007,NA,-0.01499999999999994,17.5,9,1.5,2.8,1.23,1.2738095238095237,1,0.18000000000000008,0.21904761904761896,-0
691,2032,alpine,forest,4,17,0,9.5,0,2.1475,NA,2.1125,0.03000000000000007,NA,0.019999999999999928,24.75,13,26.5,0.20000000000000134,2.0775,2,2.110227272727273,0.11800000000000051,0,0.15848484848484823
692,974.4000244140625,montane,forest,5,15.4,0.6,24.2,-5.399999999999999,3.0300000000000002,3,2.897402597402597,-0.2479999999999999,NA,-0.23181818181818145,8.8,3,14.2,0.7999999999999986,3.174,3,3.2533333333333334,-0.06600000000000014,-0,-0.14666666666666645
693,2350.10009765625,alpine,unused,4,14.75,0.75,3,1.8000000000000007,1.24,1.5,1.05,0.008000000000000097,3.761150153715065e-16,0.11999999999999983,16.5,5.75,2.5,-0.40000000000000113,1.1375,1,1.0833333333333333,0.09000000000000014,0,-0.06666666666666671
694,2294.800048828125,alpine,grassland,4,36.75,1.125,13,-1.3999999999999972,1.88,1.5,2.009375,-0.07200000000000005,-2.403385367726541e-16,-0.017500000000000068,23,10.25,16.5,2,2.2,1.9023809523809523,2.2767857142857144,0.06400000000000006,0.32571428571428573,-0.0071428571428571175
695,2384.60009765625,alpine,unused,4,26.75,0.375,15.125,-1.000000000000001,1.5425,1.5,1.6322916666666667,-0.026000000000000422,NA,0.020833333333333485,20.75,5.5,10.75,-1.8000000000000014,1.8199999999999998,1.8333333333333335,1.7809523809523808,0.0679999999999997,0.39999999999999997,-0.16571428571428565
696,1967.9000244140625,alpine,unused,4,11.75,1.875,10.375,-1.399999999999999,2.42,2.5,2.31875,0.09999999999999963,-5.697410698020665e-16,0.21499999999999983,8,5,12,-7.599999999999998,2.623333333333333,2.888888888888889,2.522222222222222,0.019999999999999497,0.3333333333333323,-0.1000000000000019
697,1349.5999755859375,montane,grassland,5,24,3.5,15.7,0.40000000000000124,3.064,3.5,2.9,-0.03999999999999964,-8.99143602831479e-16,-0.05999999999999987,0.8,0.8,0,0.5999999999999998,4,4,NA,NA,NA,NA
698,2024.0999755859375,alpine,unused,4,20,0,10.5,1.5888218580782547e-15,1.94,NA,2.1,-0.01600000000000028,NA,0,21.75,5,20,-1.7999999999999998,1.8175,1.35,1.9949494949494948,-0.1019999999999996,0.020000000000000007,-0.16040404040404074
699,1566.5,subalpine,unused,4,5.25,0.5,1.625,0.6000000000000001,1.5125,2,1.5833333333333333,0.15399999999999991,NA,0.24999999999999942,8.75,4.5,8.5,0.19999999999999996,2.485,2.3333333333333335,2.4375,0.2719999999999995,0.6666666666666665,0.14999999999999997
700,1558.699951171875,subalpine,forest,5,22.4,3.2,32.5,0.3999999999999983,2.77,2.5833333333333335,2.7061322011322013,0.02600000000000005,0.05714285714285696,0.0016816516816516459,20.6,8.4,37,4.599999999999999,2.888,2.85,2.8905296664120192,-0.04000000000000028,-0.15000000000000024,-0.022554112554112667
701,1988.5999755859375,alpine,unused,4,13.5,0,4.75,5.999999999999998,2.4475,NA,2.9166666666666665,0.158,NA,-0.5714285714285714,1.5,1.5,0,0.3999999999999998,3,3,NA,1.504460061486026e-15,1.504460061486026e-15,NA
702,1556.300048828125,subalpine,unused,4,72.5,6.375,65.75,-3.5999999999999996,2.4450000000000003,2.3125,2.4135597799390904,-0.023999999999999664,-0.14999999999999983,-0.03594655663621182,38,12,59,-4.3999999999999995,2.69,2.2916666666666665,2.7768398268398267,0.08000000000000007,0.29999999999999993,0.02441558441558503
703,1234.9000244140625,montane,grassland,4,67,5.875,60.5,-9.200000000000006,2.83,2.5833333333333335,2.694782608695652,0.0600000000000005,-0.06666666666666696,0.03547826086956541,34.75,9.75,53.25,7.000000000000002,2.83,2.625,2.879573934837093,0.11600000000000034,0.6000000000000001,-0.010726817042606564
704,1533.5,subalpine,forest,4,16.75,0,16.75,-7.800000000000001,2.6325000000000003,NA,2.6779761904761905,-0.09800000000000057,NA,-0.07571428571428526,19.75,19.75,33.5,4.600000000000001,2.88,2.834821428571429,2.910804473304473,-0.05200000000000031,-0.14642857142857152,0.009740259740259914
705,1117.699951171875,montane,forest,5,30.4,0.6,38,-5.399999999999996,3.108,3,3.0153846153846153,-0.003999999999999882,NA,4.516864926328993e-16,17,2.4,35.8,3.9999999999999982,2.978,3,2.979047619047619,0.03000000000000019,-0,0.03238095238095238
706,1384.5999755859375,subalpine,forest,4,19.75,0,21.625,-3.3999999999999995,2.66,NA,2.7934027777777777,0.036000000000000476,NA,0.05694444444444463,22.75,18.75,40.25,-8.599999999999998,2.84,2.7281746031746033,2.8754273504273504,-0.048000000000000216,-0.27142857142857135,0.010769230769230729
707,984.0999755859375,montane,grassland,4,29,5.625,26.875,-0.7999999999999999,3.2275,3.1875,3.2621527777777777,-0.018000000000000325,-0.050000000000000176,0.09305555555555553,1,0,0,-0,NA,NA,NA,NA,NA,NA
708,968.5999755859375,montane,forest,4,18.75,1.5,28.625,0.19999999999999857,3.1625,3,3.1805555555555554,0.0740000000000002,7.52230030743013e-16,0.03333333333333374,16,8.75,21.5,2.3999999999999986,3.055,3.1666666666666665,3.033333333333333,0.044000000000000115,0.13333333333333375,0.026666666666666748
709,496.20001220703125,colline,grassland,4,31.25,26.75,18.125,2.2,3.395,3.4428030303030304,3.6125,-0.04399999999999994,-0.050606060606060585,-0.05666666666666683,2,2,0.75,-0.7999999999999999,3.6666666666666665,4,3,-1.0000000000000009,2.0059467486480348e-15,NA
710,479.20001220703125,montane,grassland,3,31,11.5,33.5,1.9999999999999847,3.4,3.4444444444444446,3.4663299663299663,-0.10000000000000214,-0.16666666666666852,-0.05555555555555683,2.6666666666666665,0,3,-1.0000000000000002,3,NA,3,-8.411848787042894e-16,NA,-8.411848787042894e-16
711,1082.9000244140625,montane,forest,4,8.25,0,12.5,-5.3999999999999995,2.9675,NA,2.9125,-0.19399999999999962,NA,-0.16999999999999973,4,6,5.25,1.1999999999999997,3,3,3,0,0,0
712,1136.800048828125,montane,forest,4,6.25,0,15,-0.19999999999999996,3.2800000000000002,NA,3.345833333333333,0.011999999999999919,NA,-0.003333333333333134,1,0,4,-0,4,NA,4,-0,NA,-0
713,435.6000061035156,colline,forest,4,10.75,1.5,20.25,3.000000000000001,3.3525,3,3.5,0.07800000000000046,1.504460061486026e-15,0.15000000000000016,16.75,16.5,23,-0.20000000000000134,3.0275,2.9833333333333334,3.0679563492063493,0.06600000000000004,-0.12000000000000012,0.19880952380952388
714,1189.5999755859375,montane,forest,4,1.25,0,3.5,-0.5999999999999999,3.5,NA,3.5,0,NA,0,11.75,7.75,9.5,1.399999999999999,2.63,2.4375,2.775,0.3639999999999999,1.05,0.019999999999999945
715,1751.300048828125,subalpine,forest,4,17.75,0,24.375,3.399999999999998,2.4250000000000003,NA,2.4986111111111113,0.05999999999999979,NA,0.10111111111111146,16.5,6.5,19.75,4.800000000000001,2.395,2.7083333333333335,2.2944444444444443,0.264,0.03333333333333303,0.25333333333333313
716,2018.9000244140625,alpine,unused,4,10.5,0,13.375,-0.4000000000000007,2.1825,NA,2.2285714285714286,-0.026000000000000148,NA,-0.08952380952380991,16,9,16.75,1.6000000000000012,2.14,2,2.2261904761904763,0.024000000000000195,0,0.02857142857142865
717,740,colline,forest,4,14.5,4.5,9,-3.5999999999999996,3.285,3.625,3.25,0.09600000000000009,0.7000000000000002,0.26666666666666694,14.75,7,12.75,5.399999999999999,3.0975,3.5,2.8301587301587303,-0.36600000000000016,-0.533333333333333,0.023809523809522695
718,1775.699951171875,subalpine,forest,4,3.75,0,8.875,-0.6000000000000002,2.3674999999999997,NA,2.3645833333333335,-0.029999999999999888,NA,-0.025000000000000175,4.25,0.75,8.5,-0.20000000000000034,2.875,3,2.8541666666666665,0.09999999999999981,NA,0.08333333333333355
719,1770.300048828125,subalpine,forest,5,17.8,0.5,7.3,-4.599999999999996,2.454,2.5,2.15,0.03799999999999997,NA,0.025000000000000206,7.8,3.6,14.8,1.2,2.786,3,2.7461904761904763,0.07399999999999994,-8.411848787042895e-16,0.037142857142857096
720,2470.10009765625,alpine,unused,4,18.25,0,2,2.2000000000000015,1.4625,NA,1,0.05400000000000018,NA,-0,12,2.5,5.5,1.599999999999999,1.5,2,1.25,-0.17199999999999988,-0,-0.12000000000000008
721,1740.800048828125,subalpine,forest,4,5.75,3,4.625,-0.19999999999999965,2.84,3,2.625,0.043999999999999956,-0,-1.737773907273091e-16,10.25,2.5,18,2.2,2.68,2.6666666666666665,2.7063492063492065,0.17199999999999951,0.7142857142857137,0.057142857142856905
722,1628,subalpine,grassland,4,38.25,7.375,19.5,-6.2,2.8925,3.229166666666667,2.519593253968254,-0.022000000000000238,-0.1833333333333332,0.15218253968254009,7.5,2,2.25,0.7999999999999995,2.25,4,1.75,0.7999999999999998,6.686489162160117e-16,1.4
723,1409.4000244140625,subalpine,forest,5,24.6,2.1,14.4,-1.7999999999999985,2.834,2.5833333333333335,2.546190476190476,0.04199999999999997,0.1785714285714282,0.06619047619047613,25.6,6.6,37,-0.5999999999999965,2.536,2.3,2.5239165409753643,0.11199999999999954,0.4,0.0413122171945704
724,2503.699951171875,alpine,unused,4,10.75,0,1.625,1.4000000000000006,1.24,NA,1.25,0.21199999999999997,NA,-9.930136612989092e-17,9.5,3.75,3.75,-1.5999999999999996,1.3075,1,1.9166666666666667,0.31399999999999983,0,0.8666666666666661
725,2280.89990234375,alpine,unused,4,28.5,1.5,9.25,-1.6,1.5925,1.5,1.675,0.054000000000000006,-0,0.08666666666666689,18,9.75,10.25,-1.2000000000000002,1.8775,2.0625,1.5625,-0.06999999999999966,0.15000000000000016,-0.17857142857142852
